,VRYieldVOl,row,col,CropSeason,CropName,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,SeedingDensity,SeedingDensity_missing,Application_1_N_rate,Application_1_N_date,Application_2_N_rate,Application_2_N_date,Application_3_N_rate,Application_3_N_date,Application_4_N_rate,Application_4_N_date,Application_5_N_rate,Application_5_N_date,Application_6_N_rate,Application_6_N_date,Application_7_N_rate,Application_7_N_date,Application_8_N_rate,Application_8_N_date,Application_9_N_rate,Application_9_N_date,Application_10_N_rate,Application_10_N_date,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60,GDD2,Precipitation2,GDD3,Precipitation3,GDD4,Precipitation4,GDD5,Precipitation5,GDD6,Precipitation6,GDD7,Precipitation7,GDD8,Precipitation8,GDD9,Precipitation9,GDD10,Precipitation10,GDD11,Precipitation11,Trait1,Trait2,Trait3,Trait4,Trait5,FIPSCode,PlantingDay1,HarvestDay
1432,98.304146,68,74,2008,SORGHUM,0.961717308,0.005203672,0.245990932,1.201170683,56.22270203,63000,0,,,,,0,115,,,,,,,0.241472149,181,0,125,0,150,78.39677582,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1433,99.95041,68,75,2008,SORGHUM,0.827194691,0.006861607,0.109517716,0.600899816,56.03569412,63000,0,,,,,0,115,,,,,,,0.23303936,181,0,125,0,150,82.40898113,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1434,90.182556,68,76,2008,SORGHUM,0.718633771,0.003398637,0.193172008,0.056002319,55.88477707,63000,0,,,,,0,115,,,,,,,0.238885021,181,0,125,0,150,80.73482437,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1435,83.6638,68,77,2008,SORGHUM,0.895637333,0.003389392,0.140340418,0.902269542,56.1308403,63000,0,,,,,0,115,,,,,,,0.238461666,181,0,125,0,150,83.07287292,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1436,75.24271,68,78,2008,SORGHUM,0.836634278,0.00164052,0.124771446,0.56701684,56.04881668,63000,0,,,,,0,115,,,,,,,0.235271568,181,0,125,0,150,82.14919739,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1437,93.649445,68,79,2008,SORGHUM,0.954637587,0.00575714,0.186941162,1.140521288,56.21286011,63000,0,,,,,0,115,,,,,,,0.236935043,181,0,125,0,150,87.08507309,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1438,80.12502,68,80,2008,SORGHUM,0.95227772,0.004178168,0.166632459,1.105597377,56.20957947,63000,0,,,,,0,115,,,,,,,0.240826435,181,0,125,0,150,96.35067787,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1439,65.04435,68,81,2008,SORGHUM,1.044319272,0.006101354,0.262630016,1.547893405,56.33753204,63000,0,,,,,0,115,,,,,,,0.243422127,181,0,125,0,150,92.77144547,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1440,61.537216,68,82,2008,SORGHUM,0.926316023,0.004374994,0.160798013,0.979679346,56.17348862,63000,0,,,,,0,115,,,,,,,0.242857666,181,0,125,0,150,76.00099754,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1441,56.84037,68,83,2008,SORGHUM,0.945197999,0.004562907,0.175697759,1.127729416,56.19973755,63000,0,,,,,0,115,,,,,,,0.243665886,181,0,125,0,150,77.2421814,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1442,78.64291,68,84,2008,SORGHUM,0.768194437,0.003466373,0.256056637,0.182531253,55.95367432,63000,0,,,,,0,115,,,,,,,0.238187981,181,0,125,0,150,76.46283531,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1443,79.831055,68,85,2008,SORGHUM,0.827194691,0.001251558,0.220214307,0.525430322,56.03569412,63000,0,,,,,0,115,,,,,,,0.239150143,181,0,125,0,150,76.37624073,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1444,78.297455,68,86,2008,SORGHUM,0.76583451,0.003087919,0.301529139,0.100740939,55.95039368,63000,0,,,,,0,115,,,,,,,0.234082775,181,0,125,0,150,74.41343536,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1445,78.6047,68,87,2008,SORGHUM,0.895637333,0.002135964,0.250766397,0.804442644,56.1308403,63000,0,,,,,0,115,,,,,,,0.238363304,181,0,125,0,150,79.1761219,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1446,79.02309,68,88,2008,SORGHUM,0.841354132,0.002793022,0.266265452,0.443129331,56.05537796,63000,0,,,,,0,115,,,,,,,0.23337719,181,0,125,0,150,79.14725704,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1447,65.037506,68,89,2008,SORGHUM,0.815395176,0.004975681,0.275806308,0.252652735,56.01929092,63000,0,,,,,0,115,,,,,,,0.236990623,181,0,125,0,150,75.45256519,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1448,79.30866,68,90,2008,SORGHUM,0.683232486,0.005336317,0.370561212,-0.538764238,55.83556366,63000,0,,,,,0,115,,,,,,,0.240086651,181,0,125,0,150,79.20498676,74,7.585988045,43.86813736,25.48446274,27.37181664,0.336715698,1.218272567,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1449,62.16439,68,91,2008,SORGHUM,0.879115283,0.005403247,0.248067096,0.567108452,56.10787201,63000,0,,,,,0,115,,,,,,,0.240142231,181,0,125,0,150,77.84834347,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1450,65.203804,68,92,2008,SORGHUM,0.836634278,0.003518381,0.242308617,0.302406877,56.04881668,63000,0,,,,,0,115,,,,,,,0.237589302,181,0,125,0,150,77.41537056,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1451,63.97111,68,93,2008,SORGHUM,0.907436848,0.002889893,0.233915582,0.691014111,56.1472435,63000,0,,,,,0,115,,,,,,,0.237892933,181,0,125,0,150,75.5968895,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1452,64.5066,68,94,2008,SORGHUM,0.876755357,0.004201939,0.181819305,0.476532251,56.10459137,63000,0,,,,,0,115,,,,,,,0.240052433,181,0,125,0,150,79.49363537,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1453,56.538284,68,95,2008,SORGHUM,0.770554364,0.000279491,0.225997344,-0.128496617,55.95695496,63000,0,,,,,0,115,,,,,,,0.238384686,181,0,125,0,150,77.29991112,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1454,73.58162,68,96,2008,SORGHUM,0.867315769,0.00221503,0.177330732,0.385056287,56.09146881,63000,0,,,,,0,115,,,,,,,0.234694271,181,0,125,0,150,78.68542442,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1455,52.347267,68,97,2008,SORGHUM,0.850796461,0.001904955,0.19034791,0.334035695,56.06850433,63000,0,,,,,0,115,,,,,,,0.233514023,181,0,125,0,150,78.59882984,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1456,77.78363,68,98,2008,SORGHUM,0.921596229,0.005517677,0.198641554,0.727321506,56.16692734,63000,0,,,,,0,115,,,,,,,0.234536057,181,0,125,0,150,78.31018124,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1457,69.95824,68,99,2008,SORGHUM,0.886194944,0.004902964,0.174918026,0.55803448,56.11771393,63000,0,,,,,0,115,,,,,,,0.238247852,181,0,125,0,150,79.37817593,74,7.596023083,44.27173233,25.84145546,26.60475159,0.288873821,1.232013464,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1458,51.428658,68,100,2008,SORGHUM,0.867315769,0.005344362,0.183290675,0.473641068,56.09146881,63000,0,,,,,0,115,,,,,,,0.238615608,181,0,125,0,150,78.68542442,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1459,67.920074,68,101,2008,SORGHUM,0.923956156,0.007367838,0.196922466,0.748088837,56.17020798,63000,0,,,,,0,115,,,,,,,0.240056705,181,0,125,0,150,75.71234894,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1460,71.963844,68,102,2008,SORGHUM,0.817755103,0.002077629,0.203157231,0.188425183,56.02257156,63000,0,,,,,0,115,,,,,,,0.237709045,181,0,125,0,150,78.31018124,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1461,59.986614,68,103,2008,SORGHUM,0.945197999,0.00559334,0.209646732,0.7771402,56.19973755,63000,0,,,,,0,115,,,,,,,0.236811028,181,0,125,0,150,76.78034878,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1462,76.38833,68,104,2008,SORGHUM,0.883835077,0.002889893,0.205852956,0.474377036,56.11443329,63000,0,,,,,0,115,,,,,,,0.235113354,181,0,125,0,150,79.89774342,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1463,93.78665,68,105,2008,SORGHUM,0.905076921,0.005871354,0.206525475,0.590764284,56.14396286,63000,0,,,,,0,115,,,,,,,0.235233078,181,0,125,0,150,81.16779728,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1464,83.238884,68,106,2008,SORGHUM,0.92867595,0.006202937,0.237508446,0.709764063,56.17676926,63000,0,,,,,0,115,,,,,,,0.238235035,181,0,125,0,150,77.79061375,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1465,90.51614,68,107,2008,SORGHUM,0.888554871,0.010879478,0.218900412,0.566761792,56.12099457,63000,0,,,,,0,115,,,,,,,0.237572212,181,0,125,0,150,76.75148392,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1466,77.29485,68,108,2008,SORGHUM,0.916876435,0.005640283,0.253702402,0.720488966,56.16036606,63000,0,,,,,0,115,,,,,,,0.237670555,181,0,125,0,150,77.64628944,74,7.62402153,44.68032455,25.89314651,26.12323952,0.264438301,1.227647662,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1467,84.52428,68,109,2008,SORGHUM,0.841354132,0.005767645,0.200024709,0.431235611,56.05537796,63000,0,,,,,0,115,,,,,,,0.23585743,181,0,125,0,150,77.3865057,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1468,78.21224,68,110,2008,SORGHUM,1.025440097,0.011392564,0.385706902,1.205207944,56.31128693,63000,0,,,,,0,115,,,,,,,0.240792236,181,0,125,0,150,75.71234894,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1469,74.96544,68,111,2008,SORGHUM,0.961717308,0.010007039,0.302765012,0.957368195,56.22270203,63000,0,,,,,0,115,,,,,,,0.239227123,181,0,125,0,150,74.06705704,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1470,87.79847,68,112,2008,SORGHUM,0.893277407,0.005728913,0.243395939,0.740990818,56.12755966,63000,0,,,,,0,115,,,,,,,0.23790575,181,0,125,0,150,73.60521927,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1471,99.11607,68,113,2008,SORGHUM,0.935758412,0.005821969,0.291796446,0.909918487,56.18661499,63000,0,,,,,0,115,,,,,,,0.232243977,181,0,125,0,150,79.66682453,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1472,93.97423,68,114,2008,SORGHUM,0.784713745,0.003812495,0.167971537,0.376968175,55.97663879,63000,0,,,,,0,115,,,,,,,0.236678467,181,0,125,0,150,77.99266777,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1473,78.334175,68,115,2008,SORGHUM,0.909796715,0.008393869,0.297691464,0.811895907,56.15052414,63000,0,,,,,0,115,,,,,,,0.238607063,181,0,125,0,150,76.6937542,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1474,8.098702,68,116,2008,SORGHUM,0.805955589,0.008193924,0.199433267,0.396981508,56.00616837,63000,0,,,,,0,115,,,,,,,0.24833128,181,0,125,0,150,74.0959219,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1475,0,68,117,2008,SORGHUM,0.621872365,0.004932341,0.200996667,-0.275953948,55.75026321,63000,0,,,,,0,115,,,,,,,0.282554245,181,0,125,0,150,80.07093258,74,7.648854256,45.163517,25.9268589,25.64709854,0.264855653,1.224671841,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1476,0,68,118,2008,SORGHUM,0.621872365,0.005922606,0.238813475,-0.239223108,55.75026321,63000,0,,,,,0,115,,,,,,,0.282554245,181,0,125,0,150,82.98627834,74,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1477,0,68,119,2008,SORGHUM,0.843713999,0.007339269,0.418146104,0.605749667,56.0586586,63000,0,,,,,0,115,,,,,,,0.237952785,181,0,125,0,150,82.98627834,74,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1478,97.4737,68,120,2008,SORGHUM,0.416695416,0.010543619,0.304258078,-0.973597825,55.46503448,63000,0,,,,,0,115,,,,,,,0.237952785,181,0,125,0,150,57.2677494,74,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1479,80.40108,68,121,2008,SORGHUM,0.447374135,0.002275031,0.27375412,-0.847514451,55.5076828,0,0,,,0,129,0,115,,,0,140,0,122,0.237952785,181,0,125,0,150,0,74,7.629691601,45.51398849,25.73780632,25.35713005,0.335284442,1.231893182,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1480,56.47999,69,6,2008,SORGHUM,-3.076172113,,1.116646171,-0.996978819,50.60939026,,,,,,,,,,,,,,,,,,,,,83.90994873,74,7.49095726,38.41642761,22.33068848,35.39531326,1.962766647,1.116142631,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1481,33.489613,69,7,2008,SORGHUM,-2.361078262,0.03335112,1.04618001,-0.266350329,51.60348511,63000,0,,,,,0,115,,,,,,,0.237213001,181,0,125,0,150,83.82335415,74,7.49095726,38.41642761,22.33068848,35.39531326,1.962766647,1.116142631,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1482,58.114307,69,8,2008,SORGHUM,-2.019018888,0.031062152,1.188344002,0.070424184,52.07900238,63000,0,,,,,0,115,,,,,,,0.235981426,181,0,125,0,150,79.32044621,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1483,0,69,9,2008,SORGHUM,-1.674454093,0.041121989,1.39358139,0.423933893,52.55800247,63000,0,,,,,0,115,,,,,,,0.235981426,181,0,125,0,150,79.32044621,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1484,91.2161,69,10,2008,SORGHUM,-1.381807089,0.00906247,1.59135139,0.718687177,52.96482849,63000,0,,,,,0,115,,,,,,,0.216131001,181,0,125,0,150,111.2737747,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1485,23.130217,69,11,2008,SORGHUM,-1.879776478,0.038456734,1.223005772,0.149726927,52.27257156,63000,0,,,,,0,115,,,,,,,0.274472103,181,0,125,0,150,83.65016499,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1486,3.2992184,69,12,2008,SORGHUM,-1.801894188,0.045860875,1.20761323,0.199130639,52.3808403,63000,0,,,,,0,115,,,,,,,0.238341923,181,0,125,0,150,72.65267887,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1487,63.889164,69,13,2008,SORGHUM,-1.759413242,0.047381468,1.191534281,0.19303374,52.43989563,63000,0,,,,,0,115,,,,,,,0.215579376,181,0,125,0,150,83.47697582,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1488,105.75213,69,14,2008,SORGHUM,-1.575330019,0.045611493,1.246572375,0.345406145,52.69580078,63000,0,,,,,0,115,,,,,,,0.241292553,181,0,125,0,150,78.88747845,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
1489,77.86827,69,15,2008,SORGHUM,-1.639052749,0.042352889,1.165145755,0.203244239,52.60721588,63000,0,,,,,0,115,,,,,,,0.230529194,181,0,125,0,150,81.4853056,74,7.500089169,39.44712448,22.79501343,33.83723831,1.725322366,1.136167288,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
